target,surrogate,bulk_R2,bulk_coincident_recovery,bulk,coincident count,bin_r2,bin_target/surrogate_ratio,bin_coincident_recovery
BTH-T101,BTH-T098,0.917895079,0.227578475,all,43848,0.917895079,1.035048673,0.227578475
BTH-T101,BTH-T098,0.917895079,0.227578475,all,43848,0.917895079,1.035048673,0.227578475
BTH-T102,BTH-T101,0.947560776,0.272790027,all,52559,0.947560776,0.969107028,0.272790027
BTH-T102,BTH-T101,0.947560776,0.272790027,all,52559,0.947560776,0.969107028,0.272790027
BTH-T102,BTH-T100,0.932332963,0.230106087,all,34853,0.935247121,0.998662536,0.233851542
BTH-T102,BTH-T100,0.932332963,0.230106087,all,34853,0.935247121,0.998662536,0.233851542
BTH-T102,BTH-T104,0.929845632,0.166360447,all,32053,0.929845632,0.985264143,0.166360447
BTH-T102,BTH-T104,0.929845632,0.166360447,all,32053,0.929845632,0.985264143,0.166360447
BTH-T102,BTH-T103,0.926596745,0.128025868,all,22034,0.92687209,1.006789918,0.135771812
BTH-T102,BTH-T103,0.926596745,0.128025868,all,22034,0.92687209,1.006789918,0.135771812
BTH-T102,BTH-T107,0.925534744,0.312219731,all,60156,0.925534744,0.944713735,0.312219731
BTH-T102,BTH-T107,0.925534744,0.312219731,all,60156,0.925534744,0.944713735,0.312219731
BTH-T102,BTH-T094,0.924974068,0.305166293,all,58797,0.924974068,0.984829211,0.305166293
BTH-T102,BTH-T094,0.924974068,0.305166293,all,58797,0.924974068,0.984829211,0.305166293
BTH-T102,BTH-T105,0.915499102,0.103263577,all,19896,0.915499102,0.987948744,0.103263577
BTH-T102,BTH-T105,0.915499102,0.103263577,all,19896,0.915499102,0.987948744,0.103263577
BTH-T102,BTH-T093,0.915117608,0.27196479,all,52400,0.915117608,0.969248165,0.27196479
BTH-T102,BTH-T093,0.915117608,0.27196479,all,52400,0.915117608,0.969248165,0.27196479
BTH-T102,BTH-T077,0.914046444,0.325470229,all,53770,0.919499865,0.960559093,0.331620853
BTH-T102,BTH-T077,0.914046444,0.325470229,all,53770,0.919499865,0.960559093,0.331620853
BTH-T102,BTH-T106,0.91384906,0.178131747,all,32595,0.915423364,0.988185511,0.185840859
BTH-T102,BTH-T106,0.91384906,0.178131747,all,32595,0.915423364,0.988185511,0.185840859
BTH-T103,BTH-T101,0.940975423,0.195508429,all,33112,0.939999345,0.958510743,0.204033595
BTH-T103,BTH-T101,0.940975423,0.195508429,all,33112,0.939999345,0.958510743,0.204033595
BTH-T103,BTH-T100,0.934791556,0.218910895,all,30927,0.946119406,1.006318795,0.234724004
BTH-T103,BTH-T100,0.934791556,0.218910895,all,30927,0.946119406,1.006318795,0.234724004
BTH-T103,BTH-T104,0.931402477,0.418047251,all,70439,0.9303077,0.986851901,0.434039695
BTH-T103,BTH-T104,0.931402477,0.418047251,all,70439,0.9303077,0.986851901,0.434039695
BTH-T103,BTH-T102,0.926596745,0.128025868,all,22034,0.92687209,0.993255874,0.135771812
BTH-T103,BTH-T102,0.926596745,0.128025868,all,22034,0.92687209,0.993255874,0.135771812
BTH-T103,BTH-T099,0.917230617,0.162421109,all,27224,0.9152212,0.996534735,0.167752192
BTH-T103,BTH-T099,0.917230617,0.162421109,all,27224,0.9152212,0.996534735,0.167752192
BTH-T103,BTH-T098,0.909803174,0.092660065,all,15969,0.908162109,0.987731479,0.098399749
BTH-T103,BTH-T098,0.909803174,0.092660065,all,15969,0.908162109,0.987731479,0.098399749
BTH-T103,BTH-T107,0.908651656,0.442233433,all,74655,0.90838316,0.953443983,0.460018363
BTH-T103,BTH-T107,0.908651656,0.442233433,all,74655,0.90838316,0.953443983,0.460018363
BTH-T103,BTH-T119,0.908168004,0.314493024,all,49527,0.907488222,0.976465183,0.375890831
BTH-T103,BTH-T119,0.908168004,0.314493024,all,49527,0.907488222,0.976465183,0.375890831
BTH-T103,BTH-T117,0.905381831,0.439140093,all,73586,0.908763824,0.967738089,0.453431267
BTH-T103,BTH-T117,0.905381831,0.439140093,all,73586,0.908763824,0.967738089,0.453431267
BTH-T103,BTH-T094,0.904969149,0.316999875,all,54054,0.903748912,0.978990997,0.333076587
BTH-T103,BTH-T094,0.904969149,0.316999875,all,54054,0.903748912,0.978990997,0.333076587
BTH-T104,BTH-T101,0.941992244,0.173237419,all,33378,0.941992244,0.965336626,0.173237419
BTH-T104,BTH-T101,0.941992244,0.173237419,all,33378,0.941992244,0.965336626,0.173237419
BTH-T104,BTH-T103,0.931402477,0.418047251,all,70439,0.9303077,1.013323275,0.434039695
BTH-T104,BTH-T103,0.931402477,0.418047251,all,70439,0.9303077,1.013323275,0.434039695
BTH-T104,BTH-T102,0.929845632,0.166360447,all,32053,0.929845632,1.01495625,0.166360447
BTH-T104,BTH-T102,0.929845632,0.166360447,all,32053,0.929845632,1.01495625,0.166360447
BTH-T104,BTH-T119,0.925338501,0.536585492,all,85917,0.923005778,0.984314721,0.560234482
BTH-T104,BTH-T119,0.925338501,0.536585492,all,85917,0.923005778,0.984314721,0.560234482
BTH-T104,BTH-T100,0.919497384,0.280180825,all,41840,0.925426169,1.014761874,0.280731889
BTH-T104,BTH-T100,0.919497384,0.280180825,all,41840,0.925426169,1.014761874,0.280731889
BTH-T104,BTH-T105,0.918831198,0.522229488,all,100619,0.918831198,1.004708696,0.522229488
BTH-T104,BTH-T105,0.918831198,0.522229488,all,100619,0.918831198,1.004708696,0.522229488
BTH-T104,BTH-T107,0.917166689,0.663604468,all,127858,0.917166689,0.97188651,0.663604468
BTH-T104,BTH-T107,0.917166689,0.663604468,all,127858,0.917166689,0.97188651,0.663604468
BTH-T104,BTH-T118,0.905222025,0.547189005,all,105428,0.905222025,0.998447881,0.547189005
BTH-T104,BTH-T118,0.905222025,0.547189005,all,105428,0.905222025,0.998447881,0.547189005
BTH-T104,BTH-T099,0.90287642,0.211276158,all,40707,0.90287642,1.0070835,0.211276158
BTH-T104,BTH-T099,0.90287642,0.211276158,all,40707,0.90287642,1.0070835,0.211276158
BTH-T104,BTH-T117,0.902447475,0.643611942,all,124006,0.902447475,0.979806154,0.643611942
BTH-T104,BTH-T117,0.902447475,0.643611942,all,124006,0.902447475,0.979806154,0.643611942
BTH-T105,BTH-T106,0.935737088,0.494534753,all,93031,0.935793886,1.007406867,0.530417579
BTH-T105,BTH-T106,0.935737088,0.494534753,all,93031,0.935793886,1.007406867,0.530417579
BTH-T105,BTH-T120,0.925907248,0.509830178,all,98230,0.925907248,0.986841397,0.509830178
BTH-T105,BTH-T120,0.925907248,0.509830178,all,98230,0.925907248,0.986841397,0.509830178
BTH-T105,BTH-T104,0.918831198,0.522229488,all,100619,0.918831198,0.995313372,0.522229488
BTH-T105,BTH-T104,0.918831198,0.522229488,all,100619,0.918831198,0.995313372,0.522229488
BTH-T105,BTH-T107,0.918265089,0.575651885,all,110912,0.918265089,0.969000817,0.575651885
BTH-T105,BTH-T107,0.918265089,0.575651885,all,110912,0.918265089,0.969000817,0.575651885
BTH-T105,BTH-T118,0.916370004,0.553687095,all,106680,0.916370004,0.995960446,0.553687095
BTH-T105,BTH-T118,0.916370004,0.553687095,all,106680,0.916370004,0.995960446,0.553687095
BTH-T105,BTH-T101,0.915693121,0.135136398,all,26037,0.915693121,0.979393269,0.135136398
BTH-T105,BTH-T101,0.915693121,0.135136398,all,26037,0.915693121,0.979393269,0.135136398
BTH-T105,BTH-T119,0.915595361,0.479452126,all,75864,0.911675132,0.979930968,0.494682412
BTH-T105,BTH-T119,0.915595361,0.479452126,all,75864,0.911675132,0.979930968,0.494682412
BTH-T105,BTH-T102,0.915499102,0.103263577,all,19896,0.915499102,1.01219826,0.103263577
BTH-T105,BTH-T102,0.915499102,0.103263577,all,19896,0.915499102,1.01219826,0.103263577
BTH-T105,BTH-T117,0.910674613,0.558410148,all,107590,0.910674613,0.974909198,0.558410148
BTH-T105,BTH-T117,0.910674613,0.558410148,all,107590,0.910674613,0.974909198,0.558410148
BTH-T105,BTH-T100,0.906916279,0.23731523,all,34280,0.901925267,1.01427468,0.230006911
BTH-T105,BTH-T100,0.906916279,0.23731523,all,34280,0.901925267,1.01427468,0.230006911
BTH-T106,BTH-T105,0.935737088,0.494534753,all,93031,0.935793886,0.992647591,0.530417579
BTH-T106,BTH-T105,0.935737088,0.494534753,all,93031,0.935793886,0.992647591,0.530417579
BTH-T106,BTH-T120,0.919240356,0.438143581,all,82360,0.919323109,0.979184956,0.46957672
BTH-T106,BTH-T120,0.919240356,0.438143581,all,82360,0.919323109,0.979184956,0.46957672
BTH-T106,BTH-T107,0.918590061,0.57486817,all,107537,0.919442005,0.961052399,0.613123746
BTH-T106,BTH-T107,0.918590061,0.57486817,all,107537,0.919442005,0.961052399,0.613123746
BTH-T106,BTH-T102,0.91384906,0.178131747,all,32595,0.915423364,1.01195574,0.185840859
BTH-T106,BTH-T102,0.91384906,0.178131747,all,32595,0.915423364,1.01195574,0.185840859
BTH-T106,BTH-T101,0.904539572,0.170517771,all,31038,0.905690118,0.985642568,0.176963602
BTH-T106,BTH-T101,0.904539572,0.170517771,all,31038,0.905690118,0.985642568,0.176963602
BTH-T106,BTH-T118,0.900596752,0.455810912,all,85669,0.90159289,0.985538435,0.48844303
BTH-T106,BTH-T118,0.900596752,0.455810912,all,85669,0.90159289,0.985538435,0.48844303
BTH-T106,BTH-T103,0.899289234,0.382567265,all,64164,0.902863206,1.011214438,0.395373628
BTH-T106,BTH-T103,0.899289234,0.382567265,all,64164,0.902863206,1.011214438,0.395373628
BTH-T106,BTH-T117,0.897074686,0.494617796,all,92751,0.897067076,0.970598869,0.528821155
BTH-T106,BTH-T117,0.897074686,0.494617796,all,92751,0.897067076,0.970598869,0.528821155
BTH-T106,BTH-T100,0.895578554,0.197610447,all,27532,0.907344038,1.021372403,0.208957263
BTH-T106,BTH-T100,0.895578554,0.197610447,all,27532,0.907344038,1.021372403,0.208957263
BTH-T106,BTH-T119,0.890852149,0.406275951,all,62312,0.895419756,0.978548361,0.457910478
BTH-T106,BTH-T119,0.890852149,0.406275951,all,62312,0.895419756,0.978548361,0.457910478
BTH-T107,BTH-T102,0.925534744,0.312219731,all,60156,0.925534744,1.058521712,0.312219731
BTH-T107,BTH-T102,0.925534744,0.312219731,all,60156,0.925534744,1.058521712,0.312219731
BTH-T107,BTH-T120,0.924269861,0.596002533,all,114833,0.924269861,1.016780989,0.596002533
BTH-T107,BTH-T120,0.924269861,0.596002533,all,114833,0.924269861,1.016780989,0.596002533
BTH-T107,BTH-T101,0.921190885,0.273495889,all,52695,0.921190885,1.020037883,0.273495889
BTH-T107,BTH-T101,0.921190885,0.273495889,all,52695,0.921190885,1.020037883,0.273495889
BTH-T107,BTH-T119,0.920393926,0.536756768,all,85407,0.918706763,1.010661298,0.556908952
BTH-T107,BTH-T119,0.920393926,0.536756768,all,85407,0.918706763,1.010661298,0.556908952
BTH-T107,BTH-T106,0.918590061,0.57486817,all,107537,0.919442005,1.040525991,0.613123746
BTH-T107,BTH-T106,0.918590061,0.57486817,all,107537,0.919442005,1.040525991,0.613123746
BTH-T107,BTH-T105,0.918265089,0.575651885,all,110912,0.918265089,1.031990874,0.575651885
BTH-T107,BTH-T105,0.918265089,0.575651885,all,110912,0.918265089,1.031990874,0.575651885
BTH-T107,BTH-T104,0.917166689,0.663604468,all,127858,0.917166689,1.028926721,0.663604468
BTH-T107,BTH-T104,0.917166689,0.663604468,all,127858,0.917166689,1.028926721,0.663604468
BTH-T107,BTH-T103,0.908651656,0.442233433,all,74655,0.90838316,1.048829315,0.460018363
BTH-T107,BTH-T103,0.908651656,0.442233433,all,74655,0.90838316,1.048829315,0.460018363
BTH-T107,BTH-T100,0.899999402,0.33972243,all,50533,0.90538223,1.051460197,0.339058904
BTH-T107,BTH-T100,0.899999402,0.33972243,all,50533,0.90538223,1.051460197,0.339058904
BTH-T107,BTH-T118,0.898569085,0.629375311,all,121263,0.898569085,1.027780408,0.629375311
BTH-T107,BTH-T118,0.898569085,0.629375311,all,121263,0.898569085,1.027780408,0.629375311
BTH-T108,BTH-T109,0.959251717,0.694968651,all,133901,0.959251717,0.954277329,0.694968651
BTH-T108,BTH-T109,0.959251717,0.694968651,all,133901,0.959251717,0.954277329,0.694968651
BTH-T108,BTH-T110,0.94222853,0.643518519,all,123988,0.94222853,0.967744963,0.643518519
BTH-T108,BTH-T110,0.94222853,0.643518519,all,123988,0.94222853,0.967744963,0.643518519
BTH-T108,BTH-T095,0.933244198,0.446115678,all,81639,0.936137394,1.005377523,0.455008555
BTH-T108,BTH-T095,0.933244198,0.446115678,all,81639,0.936137394,1.005377523,0.455008555
BTH-T108,BTH-T096,0.930806347,0.463648065,all,89332,0.930806347,0.95990103,0.463648065
BTH-T108,BTH-T096,0.930806347,0.463648065,all,89332,0.930806347,0.95990103,0.463648065
BTH-T108,BTH-T111,0.927251012,0.684318427,all,131849,0.927251012,0.965028067,0.684318427
BTH-T108,BTH-T111,0.927251012,0.684318427,all,131849,0.927251012,0.965028067,0.684318427
BTH-T108,BTH-T082,0.914887232,0.605375976,all,116639,0.914887232,0.927922743,0.605375976
BTH-T108,BTH-T082,0.914887232,0.605375976,all,116639,0.914887232,0.927922743,0.605375976
BTH-T108,BTH-T078,0.912563996,0.681443074,all,131295,0.912563996,0.928985944,0.681443074
BTH-T108,BTH-T078,0.912563996,0.681443074,all,131295,0.912563996,0.928985944,0.681443074
BTH-T108,BTH-T113,0.911357837,0.647078974,all,124674,0.911357837,0.999004903,0.647078974
BTH-T108,BTH-T113,0.911357837,0.647078974,all,124674,0.911357837,0.999004903,0.647078974
BTH-T108,BTH-T098,0.908052783,0.33943178,all,65399,0.908052783,0.986986237,0.33943178
BTH-T108,BTH-T098,0.908052783,0.33943178,all,65399,0.908052783,0.986986237,0.33943178
BTH-T108,BTH-T112,0.901999812,0.579710596,all,107127,0.90200771,0.971309812,0.610786125
BTH-T108,BTH-T112,0.901999812,0.579710596,all,107127,0.90200771,0.971309812,0.610786125
BTH-T109,BTH-T110,0.959641892,0.640850772,all,123474,0.959641892,1.014189467,0.640850772
BTH-T109,BTH-T110,0.959641892,0.640850772,all,123474,0.959641892,1.014189467,0.640850772
BTH-T109,BTH-T108,0.959251717,0.694968651,all,133901,0.959251717,1.047913399,0.694968651
BTH-T109,BTH-T108,0.959251717,0.694968651,all,133901,0.959251717,1.047913399,0.694968651
BTH-T109,BTH-T111,0.942337855,0.673211468,all,129709,0.942337855,1.011274609,0.673211468
BTH-T109,BTH-T111,0.942337855,0.673211468,all,129709,0.942337855,1.011274609,0.673211468
BTH-T109,BTH-T096,0.928932955,0.41182424,all,79347,0.928932955,1.007317729,0.41182424
BTH-T109,BTH-T096,0.928932955,0.41182424,all,79347,0.928932955,1.007317729,0.41182424
BTH-T109,BTH-T112,0.926079423,0.579264242,all,107154,0.926082478,1.017975912,0.610940066
BTH-T109,BTH-T112,0.926079423,0.579264242,all,107154,0.926082478,1.017975912,0.610940066
BTH-T109,BTH-T113,0.920094685,0.622301113,all,119900,0.920094685,1.047986144,0.622301113
BTH-T109,BTH-T113,0.920094685,0.622301113,all,119900,0.920094685,1.047986144,0.622301113
BTH-T109,BTH-T095,0.919651102,0.390689877,all,70995,0.922673911,1.052733214,0.395685057
BTH-T109,BTH-T095,0.919651102,0.390689877,all,70995,0.922673911,1.052733214,0.395685057
BTH-T109,BTH-T097,0.917845742,0.606673518,all,114006,0.91736095,1.069375076,0.650006842
BTH-T109,BTH-T097,0.917845742,0.606673518,all,114006,0.91736095,1.069375076,0.650006842
BTH-T109,BTH-T082,0.902913693,0.5358952,all,103252,0.902913693,0.972993633,0.5358952
BTH-T109,BTH-T082,0.902913693,0.5358952,all,103252,0.902913693,0.972993633,0.5358952
BTH-T109,BTH-T099,0.902424843,0.279106461,all,53776,0.902424843,1.013374739,0.279106461
BTH-T109,BTH-T099,0.902424843,0.279106461,all,53776,0.902424843,1.013374739,0.279106461
BTH-T110,BTH-T111,0.9636345,0.66182943,all,127516,0.9636345,0.999593553,0.66182943
BTH-T110,BTH-T111,0.9636345,0.66182943,all,127516,0.9636345,0.999593553,0.66182943
BTH-T110,BTH-T109,0.959641892,0.640850772,all,123474,0.959641892,0.986009057,0.640850772
BTH-T110,BTH-T109,0.959641892,0.640850772,all,123474,0.959641892,0.986009057,0.640850772
BTH-T110,BTH-T112,0.944543031,0.558238872,all,103721,0.944321923,1.006234792,0.591366767
BTH-T110,BTH-T112,0.944543031,0.558238872,all,103721,0.944321923,1.006234792,0.591366767
BTH-T110,BTH-T108,0.94222853,0.643518519,all,123988,0.94222853,1.0333301,0.643518519
BTH-T110,BTH-T108,0.94222853,0.643518519,all,123988,0.94222853,1.0333301,0.643518519
BTH-T110,BTH-T113,0.937279461,0.56745142,all,109332,0.937279461,1.033017005,0.56745142
BTH-T110,BTH-T113,0.937279461,0.56745142,all,109332,0.937279461,1.033017005,0.56745142
BTH-T110,BTH-T096,0.92842423,0.359554061,all,69276,0.92842423,0.995633911,0.359554061
BTH-T110,BTH-T096,0.92842423,0.359554061,all,69276,0.92842423,0.995633911,0.359554061
BTH-T110,BTH-T097,0.925878937,0.573539487,all,107899,0.925288649,1.055678946,0.615187694
BTH-T110,BTH-T097,0.925878937,0.573539487,all,107899,0.925288649,1.055678946,0.615187694
BTH-T110,BTH-T095,0.917660135,0.42047106,all,76567,0.92012026,1.041501807,0.426740162
BTH-T110,BTH-T095,0.917660135,0.42047106,all,76567,0.92012026,1.041501807,0.426740162
BTH-T110,BTH-T098,0.915641741,0.26485945,all,51031,0.915641741,1.022935316,0.26485945
BTH-T110,BTH-T098,0.915641741,0.26485945,all,51031,0.915641741,1.022935316,0.26485945
BTH-T110,BTH-T099,0.906362608,0.253975668,all,48934,0.906362608,1.007785442,0.253975668
BTH-T110,BTH-T099,0.906362608,0.253975668,all,48934,0.906362608,1.007785442,0.253975668
BTH-T111,BTH-T112,0.964912494,0.622244021,all,114921,0.96454989,1.005261304,0.655223727
BTH-T111,BTH-T112,0.964912494,0.622244021,all,114921,0.96454989,1.005261304,0.655223727
BTH-T111,BTH-T110,0.9636345,0.66182943,all,127516,0.9636345,1.000406612,0.66182943
BTH-T111,BTH-T110,0.9636345,0.66182943,all,127516,0.9636345,1.000406612,0.66182943
BTH-T111,BTH-T113,0.948305178,0.613737336,all,118250,0.948305178,1.03703104,0.613737336
BTH-T111,BTH-T113,0.948305178,0.613737336,all,118250,0.948305178,1.03703104,0.613737336
BTH-T111,BTH-T109,0.942337855,0.673211468,all,129709,0.942337855,0.98885109,0.673211468
BTH-T111,BTH-T109,0.942337855,0.673211468,all,129709,0.942337855,0.98885109,0.673211468
BTH-T111,BTH-T098,0.930437633,0.287203122,all,55336,0.930437633,1.017355924,0.287203122
BTH-T111,BTH-T098,0.930437633,0.287203122,all,55336,0.930437633,1.017355924,0.287203122
BTH-T111,BTH-T108,0.927251012,0.684318427,all,131849,0.927251012,1.036239291,0.684318427
BTH-T111,BTH-T108,0.927251012,0.684318427,all,131849,0.927251012,1.036239291,0.684318427
BTH-T111,BTH-T096,0.926227521,0.413329389,all,79637,0.926227521,0.995760942,0.413329389
BTH-T111,BTH-T096,0.926227521,0.413329389,all,79637,0.926227521,0.995760942,0.413329389
BTH-T111,BTH-T097,0.924255044,0.578506477,all,108871,0.923443114,1.054614378,0.620729566
BTH-T111,BTH-T097,0.924255044,0.578506477,all,108871,0.923443114,1.054614378,0.620729566
BTH-T111,BTH-T099,0.916418841,0.293384612,all,56527,0.916418841,1.002846544,0.293384612
BTH-T111,BTH-T099,0.916418841,0.293384612,all,56527,0.916418841,1.002846544,0.293384612
BTH-T111,BTH-T117,0.91474156,0.672064441,all,129488,0.91474156,0.986913823,0.672064441
BTH-T111,BTH-T117,0.91474156,0.672064441,all,129488,0.91474156,0.986913823,0.672064441
BTH-T112,BTH-T111,0.964912494,0.622244021,all,114921,0.96454989,0.994766233,0.655223727
BTH-T112,BTH-T111,0.964912494,0.622244021,all,114921,0.96454989,0.994766233,0.655223727
BTH-T112,BTH-T113,0.95423427,0.5201119,all,96458,0.954039971,1.032995178,0.549956668
BTH-T112,BTH-T113,0.95423427,0.5201119,all,96458,0.954039971,1.032995178,0.549956668
BTH-T112,BTH-T110,0.944543031,0.558238872,all,103721,0.944321923,0.993803839,0.591366767
BTH-T112,BTH-T110,0.944543031,0.558238872,all,103721,0.944321923,0.993803839,0.591366767
BTH-T112,BTH-T109,0.926079423,0.579264242,all,107154,0.926082478,0.982341515,0.610940066
BTH-T112,BTH-T109,0.926079423,0.579264242,all,107154,0.926082478,0.982341515,0.610940066
BTH-T112,BTH-T117,0.922130943,0.575963295,all,106529,0.921842754,0.980726264,0.607376619
BTH-T112,BTH-T117,0.922130943,0.575963295,all,106529,0.921842754,0.980726264,0.607376619
BTH-T112,BTH-T097,0.920050827,0.524917995,all,98690,0.919735324,1.049011182,0.562682448
BTH-T112,BTH-T097,0.920050827,0.524917995,all,98690,0.919735324,1.049011182,0.562682448
BTH-T112,BTH-T099,0.919077179,0.243751038,all,43736,0.918232932,0.992102915,0.24936143
BTH-T112,BTH-T099,0.919077179,0.243751038,all,43736,0.918232932,0.992102915,0.24936143
BTH-T112,BTH-T098,0.916792233,0.24938237,all,45262,0.917607786,1.006663965,0.258061941
BTH-T112,BTH-T098,0.916792233,0.24938237,all,45262,0.917607786,1.006663965,0.258061941
BTH-T112,BTH-T116,0.915191725,0.537665047,all,99871,0.915683584,0.99170605,0.569415937
BTH-T112,BTH-T116,0.915191725,0.537665047,all,99871,0.915683584,0.99170605,0.569415937
BTH-T112,BTH-T100,0.907515015,0.265913054,all,37033,0.911817391,1.002360488,0.281066189
BTH-T112,BTH-T100,0.907515015,0.265913054,all,37033,0.911817391,1.002360488,0.281066189
BTH-T113,BTH-T112,0.95423427,0.5201119,all,96458,0.954039971,0.96805873,0.549956668
BTH-T113,BTH-T112,0.95423427,0.5201119,all,96458,0.954039971,0.96805873,0.549956668
BTH-T113,BTH-T111,0.948305178,0.613737336,all,118250,0.948305178,0.964291291,0.613737336
BTH-T113,BTH-T111,0.948305178,0.613737336,all,118250,0.948305178,0.964291291,0.613737336
BTH-T113,BTH-T110,0.937279461,0.56745142,all,109332,0.937279461,0.968038275,0.56745142
BTH-T113,BTH-T110,0.937279461,0.56745142,all,109332,0.937279461,0.968038275,0.56745142
BTH-T113,BTH-T098,0.925429739,0.21071562,all,40599,0.925429739,0.982226744,0.21071562
BTH-T113,BTH-T098,0.925429739,0.21071562,all,40599,0.925429739,0.982226744,0.21071562
